"","subplot_id","replicate","plot","subplot","timestamp","obs","ftime","ebal","photo","cond","ci","trmmol","vpdl","ctleaf","area","blc_1","stmrat","blcond","tair","tleaf","tblk","co2r","co2s","h2or","h2os","rh_r","rh_s","flow","pari","paro","press","csmch","hsmch","csmchsd","hsmchsd","crmchsd","hrmchsd","stablef","blcslope","blcoffst","f_parin","f_parout","alphak","status","species","sample","comments"
"1","A01E","A",1,"E",2018-08-02 15:09:39,1,175.5,0,2.22,0.0177,192,0.22,1.2,24.88,6,1.42,1,2.84,20.87,24.88,20.07,402.79,400.02,19.601,19.86,78.02,79.04,500.6,1999,0,98.54,-5.18,0.0655,0.0214,0.00919,0.0263,0.00643,1,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"15:07:05 in NE #2784; "
"1330","C03E","C",3,"E",2018-07-27 10:06:14,5,286.5,0,7.3,0.121,293,1.34,1.11,21.37,6,1.42,1,2.84,19.96,21.37,20.08,409.36,399.97,13.035,14.614,54.86,61.5,500.4,1999,0,98.5,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",1,"10:02:01 near SE #1295; "
"1331","C03E","C",3,"E",2018-07-06 12:30:34,1,316.5,0,1.62,0.0113,161,0.249,2.15,27.07,6,1.42,1,2.84,25.18,27.07,25.05,402.02,399.96,14.136,14.43,44.05,44.97,500.3,2001,0,100.1,-3.61,0.339,0.0221,0.00127,0.0235,0.00154,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"12:25:42 near NW vegplot; "
"1332","C03E","C",3,"E",2018-07-06 12:30:35,2,317,0,1.64,0.0113,157,0.247,2.15,27.07,6,1.42,1,2.84,25.18,27.07,25.05,402.04,399.96,14.137,14.429,44.06,44.97,500.3,2001,0,100.1,-3.61,0.339,0.0221,0.00127,0.0235,0.00154,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"12:25:42 near NW vegplot; "
"1333","C03E","C",3,"E",2018-07-06 12:30:36,3,318,0,1.62,0.0113,159,0.247,2.15,27.08,6,1.42,1,2.84,25.18,27.08,25.05,402.04,399.97,14.137,14.43,44.06,44.97,500.3,2001,0,100.1,-3.61,0.339,0.0221,0.00127,0.0235,0.00154,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"12:25:42 near NW vegplot; "
"1334","C03E","C",3,"E",2018-07-06 12:30:37,4,319,0,1.61,0.0112,159,0.246,2.15,27.08,6,1.42,1,2.84,25.18,27.08,25.05,402.04,399.99,14.138,14.429,44.06,44.97,500.3,2001,0,100.1,-3.61,0.339,0.0221,0.00127,0.0235,0.00154,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"12:25:42 near NW vegplot; "
"1335","C03E","C",3,"E",2018-07-06 12:30:38,5,320,0,1.56,0.0112,165,0.245,2.15,27.09,6,1.42,1,2.84,25.18,27.09,25.05,402.01,400.01,14.138,14.427,44.06,44.97,500.3,2001,0,100.1,-3.61,0.339,0.0221,0.00127,0.0235,0.00154,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"12:25:42 near NW vegplot; "
"1336","C03E","C",3,"E",2018-07-27 10:11:10,1,237.5,0,4.67,0.0605,267,0.762,1.24,21.79,6,1.42,1,2.84,19.98,21.79,20.08,405.71,399.74,13.09,13.991,55.02,58.81,500.4,2000,0,98.51,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"10:07:23 near SE; "
"1337","C03E","C",3,"E",2018-07-27 10:11:11,2,238.5,0,4.65,0.0604,267,0.761,1.24,21.79,6,1.42,1,2.84,19.98,21.79,20.08,405.68,399.73,13.092,13.991,55.03,58.8,500.4,2000,0,98.51,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"10:07:23 near SE; "
"1338","C03E","C",3,"E",2018-07-27 10:11:12,3,239.5,0,4.67,0.0606,267,0.762,1.24,21.78,6,1.42,1,2.84,19.98,21.78,20.08,405.69,399.73,13.091,13.992,55.02,58.81,500.4,2000,0,98.51,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"10:07:23 near SE; "
"1339","C03E","C",3,"E",2018-07-27 10:11:13,4,240.5,0,4.72,0.0607,266,0.763,1.24,21.77,6,1.42,1,2.84,19.98,21.77,20.08,405.76,399.74,13.091,13.992,55.02,58.81,500.4,2000,0,98.51,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"10:07:23 near SE; "
"1340","C03E","C",3,"E",2018-07-27 10:11:14,5,242,0,4.78,0.0608,265,0.762,1.24,21.76,6,1.42,1,2.84,19.98,21.76,20.08,405.8,399.71,13.09,13.991,55.02,58.8,500.4,2000,0,98.51,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",2,"10:07:23 near SE; "
"1341","C03E","C",3,"E",2018-07-27 10:17:48,1,327.5,0,6.04,0.0816,272,0.922,1.12,21.22,6,1.42,1,2.84,19.95,21.22,20.08,407.52,399.83,13.21,14.3,55.64,60.23,500.4,1999,0,98.52,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"10:12:47 near SE #1292; "
"1342","C03E","C",3,"E",2018-07-27 10:17:49,2,328.5,0,6.04,0.0813,272,0.919,1.12,21.23,6,1.42,1,2.84,19.95,21.23,20.08,407.51,399.83,13.213,14.298,55.66,60.23,500.4,1999,0,98.52,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"10:12:47 near SE #1292; "
"1343","C03E","C",3,"E",2018-07-27 10:17:50,3,329.5,0,6.07,0.0813,271,0.919,1.12,21.23,6,1.42,1,2.84,19.95,21.23,20.08,407.52,399.8,13.212,14.299,55.66,60.23,500.4,1999,0,98.52,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"10:12:47 near SE #1292; "
"1344","C03E","C",3,"E",2018-07-27 10:17:51,4,330.5,0,6.08,0.0814,271,0.921,1.12,21.24,6,1.42,1,2.84,19.95,21.24,20.08,407.52,399.79,13.212,14.3,55.66,60.24,500.4,1999,0,98.52,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"10:12:47 near SE #1292; "
"1345","C03E","C",3,"E",2018-07-27 10:17:52,5,331.5,0,6.02,0.0814,272,0.921,1.12,21.23,6,1.42,1,2.84,19.94,21.23,20.08,407.47,399.8,13.213,14.301,55.66,60.25,500.4,1999,0,98.52,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",3,"10:12:47 near SE #1292; "
"1346","C03E","C",3,"E",2018-07-27 10:29:26,1,251,0,4.94,0.0731,283,0.845,1.15,21.35,6,1.42,1,2.84,19.92,21.35,20.08,406.3,399.97,13.263,14.262,55.96,60.17,500.4,2000,0,98.54,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"10:25:30 near SW; "
"1347","C03E","C",3,"E",2018-07-27 10:29:27,2,252,0,4.98,0.073,282,0.844,1.14,21.35,6,1.42,1,2.84,19.92,21.35,20.08,406.34,399.96,13.264,14.262,55.96,60.17,500.4,2000,0,98.54,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"10:25:30 near SW; "
"1348","C03E","C",3,"E",2018-07-27 10:29:28,3,253,0,5.01,0.073,281,0.844,1.15,21.35,6,1.42,1,2.84,19.92,21.35,20.08,406.37,399.96,13.263,14.261,55.96,60.17,500.4,2000,0,98.54,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"10:25:30 near SW; "
"1349","C03E","C",3,"E",2018-07-27 10:29:29,4,254,0,5,0.0728,281,0.842,1.15,21.35,6,1.42,1,2.84,19.92,21.35,20.08,406.34,399.94,13.266,14.261,55.97,60.17,500.4,2000,0,98.54,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"10:25:30 near SW; "
"1350","C03E","C",3,"E",2018-07-27 10:29:30,5,255,0,5,0.0729,281,0.844,1.15,21.36,6,1.42,1,2.84,19.93,21.36,20.08,406.33,399.93,13.264,14.261,55.96,60.17,500.3,2000,0,98.54,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",4,"10:25:30 near SW; "
"1351","C03E","C",3,"E",2018-07-27 10:34:11,1,210,0,3.54,0.0718,313,0.861,1.19,21.67,6,1.42,1,2.84,19.89,21.67,20.08,404.83,400.18,13.33,14.347,56.38,60.68,500.4,1999,0,98.55,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"10:30:52 near SW; "
"1352","C03E","C",3,"E",2018-07-27 10:34:13,2,211.5,0,3.48,0.0717,314,0.86,1.19,21.67,6,1.42,1,2.84,19.89,21.67,20.08,404.79,400.2,13.33,14.346,56.38,60.67,500.4,1999,0,98.55,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"10:30:52 near SW; "
"1353","C03E","C",3,"E",2018-07-27 10:34:14,3,212.5,0,3.49,0.0717,314,0.86,1.19,21.68,6,1.42,1,2.84,19.89,21.68,20.08,404.78,400.18,13.329,14.346,56.37,60.67,500.4,1999,0,98.55,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"10:30:52 near SW; "
"1354","C03E","C",3,"E",2018-07-27 10:34:15,4,214,0,3.47,0.0717,314,0.862,1.19,21.69,6,1.42,1,2.84,19.89,21.69,20.08,404.74,400.17,13.326,14.345,56.36,60.67,500.4,1999,0,98.55,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"10:30:52 near SW; "
"1355","C03E","C",3,"E",2018-07-27 10:34:17,5,215.5,0,3.57,0.0716,312,0.862,1.19,21.69,6,1.42,1,2.84,19.89,21.69,20.09,404.8,400.1,13.326,14.345,56.36,60.67,500.4,1999,0,98.55,-2.79,0.00464,0.0144,0.00298,0.0381,0.00302,1,-0.22,2.74,1,0,0.16,111115,"FAGR",5,"10:30:52 near SW; "
"1356","C03E","C",3,"E",2018-07-06 10:48:45,1,293,0,0.0752,0.0043,362,0.0697,1.59,23.77,6,1.42,1,2.84,23.32,23.77,23.22,400.1,399.97,13.534,13.617,47.17,47.46,500.4,2000,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",1,"10:44:08 in SE vegplot; "
"1357","C03E","C",3,"E",2018-07-06 10:48:46,2,294,0,0.0284,0.00439,380,0.071,1.59,23.77,6,1.42,1,2.84,23.32,23.77,23.22,400.07,400,13.534,13.618,47.17,47.46,500.3,2000,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",1,"10:44:08 in SE vegplot; "
"1358","C03E","C",3,"E",2018-07-06 10:48:47,3,295,0,0.0259,0.00423,380,0.0685,1.59,23.77,6,1.42,1,2.84,23.32,23.77,23.22,400.06,400,13.535,13.616,47.17,47.45,500.4,2000,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",1,"10:44:08 in SE vegplot; "
"1359","C03E","C",3,"E",2018-07-06 10:48:48,4,296,0,-0.0305,0.00419,401,0.0678,1.59,23.78,6,1.42,1,2.84,23.32,23.78,23.22,400.01,400.01,13.536,13.616,47.17,47.45,500.4,2000,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",1,"10:44:08 in SE vegplot; "
"1360","C03E","C",3,"E",2018-07-06 10:48:49,5,297,0,-0.0195,0.00419,397,0.068,1.59,23.78,6,1.42,1,2.84,23.32,23.78,23.22,400.03,400.02,13.535,13.616,47.16,47.44,500.5,2000,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",1,"10:44:08 in SE vegplot; "
"1361","C03E","C",3,"E",2018-07-06 10:56:38,1,336.5,0,0.712,0.0177,325,0.3,1.67,24.44,6,1.42,1,2.84,23.99,24.44,23.9,401.01,400.02,13.619,13.974,45.58,46.76,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",2,"10:51:16 in SE vegplot; "
"1362","C03E","C",3,"E",2018-07-06 10:56:39,2,337.5,0,0.757,0.0177,321,0.3,1.67,24.44,6,1.42,1,2.84,24,24.44,23.9,401.04,399.99,13.619,13.974,45.57,46.76,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",2,"10:51:16 in SE vegplot; "
"1363","C03E","C",3,"E",2018-07-06 10:56:40,3,338.5,0,0.768,0.0177,320,0.3,1.67,24.44,6,1.42,1,2.84,24,24.44,23.9,401.08,400.02,13.62,13.975,45.58,46.76,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",2,"10:51:16 in SE vegplot; "
"1364","C03E","C",3,"E",2018-07-06 10:56:41,4,339,0,0.748,0.0177,322,0.3,1.67,24.44,6,1.42,1,2.84,24,24.44,23.9,401.09,400.05,13.62,13.975,45.58,46.76,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",2,"10:51:16 in SE vegplot; "
"1365","C03E","C",3,"E",2018-07-06 10:56:42,5,340,0,0.753,0.0176,321,0.299,1.67,24.44,6,1.42,1,2.84,24,24.44,23.9,401.07,400.02,13.62,13.974,45.58,46.76,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",2,"10:51:16 in SE vegplot; "
"1366","C03E","C",3,"E",2018-07-06 11:04:10,1,327.5,0,-0.147,0.00737,420,0.13,1.73,24.68,6,1.42,1,2.84,24.28,24.68,24.22,399.97,400.08,13.721,13.874,45.13,45.64,500.3,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",3,"10:59:00 near SE vegplot; "
"1367","C03E","C",3,"E",2018-07-06 11:04:10,2,328,0,-0.155,0.00735,422,0.129,1.73,24.68,6,1.42,1,2.84,24.28,24.68,24.22,399.95,400.08,13.722,13.875,45.14,45.64,500.3,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",3,"10:59:00 near SE vegplot; "
"1368","C03E","C",3,"E",2018-07-06 11:04:11,3,329,0,-0.167,0.00731,425,0.129,1.73,24.68,6,1.42,1,2.84,24.28,24.68,24.22,399.94,400.08,13.722,13.875,45.13,45.63,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",3,"10:59:00 near SE vegplot; "
"1369","C03E","C",3,"E",2018-07-06 11:04:12,4,330,0,-0.141,0.00724,420,0.127,1.73,24.68,6,1.42,1,2.84,24.28,24.68,24.22,399.93,400.04,13.723,13.874,45.13,45.63,500.3,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",3,"10:59:00 near SE vegplot; "
"1370","C03E","C",3,"E",2018-07-06 11:04:13,5,330.5,0,-0.151,0.00723,422,0.127,1.73,24.67,6,1.42,1,2.84,24.29,24.67,24.22,399.92,400.04,13.723,13.873,45.13,45.62,500.3,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",3,"10:59:00 near SE vegplot; "
"1371","C03E","C",3,"E",2018-07-06 11:11:14,1,300,0,-0.876,0.00704,585,0.132,1.84,25.37,6,1.42,1,2.84,24.77,25.37,24.67,399.14,400.13,13.973,14.128,44.64,45.14,500.3,1999,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",4,"11:06:29 near SE vegplot; "
"1372","C03E","C",3,"E",2018-07-06 11:11:15,2,301,0,-0.784,0.0069,568,0.129,1.84,25.38,6,1.42,1,2.84,24.77,25.38,24.67,399.24,400.12,13.975,14.128,44.64,45.13,500.3,1999,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",4,"11:06:29 near SE vegplot; "
"1373","C03E","C",3,"E",2018-07-06 11:11:16,3,302,0,-0.812,0.00698,572,0.131,1.84,25.38,6,1.42,1,2.84,24.77,25.38,24.67,399.22,400.13,13.975,14.13,44.64,45.13,500.4,1999,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",4,"11:06:29 near SE vegplot; "
"1374","C03E","C",3,"E",2018-07-06 11:11:17,4,303,0,-0.81,0.00706,570,0.132,1.84,25.39,6,1.42,1,2.84,24.78,25.39,24.67,399.23,400.14,13.975,14.131,44.63,45.13,500.4,1999,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",4,"11:06:29 near SE vegplot; "
"1375","C03E","C",3,"E",2018-07-06 11:11:19,5,304,0,-0.778,0.00705,563,0.132,1.84,25.39,6,1.42,1,2.84,24.78,25.39,24.68,399.24,400.11,13.974,14.131,44.62,45.12,500.5,1999,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",4,"11:06:29 near SE vegplot; "
"1376","C03E","C",3,"E",2018-07-06 11:16:44,1,118,0,-0.904,0.00544,651,0.102,1.83,25.25,6,1.42,1,2.84,24.76,25.25,24.66,398.94,399.97,13.819,13.939,44.18,44.57,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",5,"11:15:00 in SW vegplot; "
"1377","C03E","C",3,"E",2018-07-06 11:16:45,2,118.5,0,-0.897,0.00544,648,0.102,1.83,25.25,6,1.42,1,2.84,24.76,25.25,24.66,398.94,399.97,13.818,13.938,44.18,44.56,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",5,"11:15:00 in SW vegplot; "
"1378","C03E","C",3,"E",2018-07-06 11:16:46,3,119.5,0,-0.888,0.00534,651,0.0997,1.83,25.25,6,1.42,1,2.84,24.76,25.25,24.65,398.96,399.97,13.82,13.938,44.19,44.57,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",5,"11:15:00 in SW vegplot; "
"1379","C03E","C",3,"E",2018-07-06 11:16:46,4,120,0,-0.874,0.00528,649,0.0985,1.83,25.25,6,1.42,1,2.84,24.75,25.25,24.65,398.99,399.99,13.821,13.938,44.19,44.57,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",5,"11:15:00 in SW vegplot; "
"1380","C03E","C",3,"E",2018-07-06 11:16:47,5,121,0,-0.823,0.00518,639,0.0966,1.83,25.25,6,1.42,1,2.84,24.75,25.25,24.65,399.02,399.96,13.824,13.939,44.2,44.57,500.4,2001,0,100.2,-101,-5.62,0.255,0.00832,0.23,0.00745,1,-0.22,2.74,1,0,0.16,111115,"PIST",5,"11:15:00 in SW vegplot; "
"1381","C03E","C",3,"E",2018-07-06 11:52:27,1,359,0,-0.205,-0.000194,-1280,-0.00342,1.73,24.7,6,1.42,1,2.84,24.24,24.7,24.12,399.75,400,13.887,13.883,45.78,45.77,500.2,1999,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,1,-0.22,2.74,1,0,0.16,111115,"PIST",6,"11:47:16 in SW vegplot; "
"1382","C03E","C",3,"E",2018-07-06 11:52:28,2,360,0,-0.174,-0.000131,-1710,-0.00231,1.73,24.7,6,1.42,1,2.84,24.24,24.7,24.12,399.78,399.99,13.887,13.884,45.77,45.77,500.2,1999,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,1,-0.22,2.74,1,0,0.16,111115,"PIST",6,"11:47:16 in SW vegplot; "
"1383","C03E","C",3,"E",2018-07-06 11:52:28,3,361,0,-0.0893,-0.000229,-227,-0.00405,1.73,24.71,6,1.42,1,2.84,24.24,24.71,24.12,399.86,399.97,13.887,13.883,45.77,45.76,500.2,1999,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,0.7,-0.22,2.74,1,0,0.16,111115,"PIST",6,"11:47:16 in SW vegplot; "
"1384","C03E","C",3,"E",2018-07-06 11:52:29,4,362,0,-0.0631,-0.000256,0.691,-0.00455,1.74,24.71,6,1.42,1,2.84,24.25,24.71,24.12,399.86,399.94,13.887,13.882,45.77,45.75,500.3,1999,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,0.7,-0.22,2.74,1,0,0.16,111115,"PIST",6,"11:47:16 in SW vegplot; "
"1385","C03E","C",3,"E",2018-07-06 11:52:30,5,363,0,-0.0903,-0.000193,-347,-0.00343,1.74,24.71,6,1.42,1,2.84,24.25,24.71,24.12,399.86,399.97,13.887,13.883,45.76,45.75,500.4,1999,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,0.7,-0.22,2.74,1,0,0.16,111115,"PIST",6,"11:47:16 in SW vegplot; "
"1386","C03E","C",3,"E",2018-07-06 11:58:54,1,322.5,0,-0.424,0.000136,5300,0.00252,1.81,25.11,6,1.42,1,2.84,24.6,25.11,24.52,399.43,399.93,13.852,13.855,44.68,44.69,500.4,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,0.7,-0.22,2.74,1,0,0.16,111115,"PIST",7,"11:53:50 near SW vegplot; "
"1387","C03E","C",3,"E",2018-07-06 11:58:55,2,323.5,0,-0.484,0.000157,5250,0.00291,1.81,25.11,6,1.42,1,2.84,24.6,25.11,24.52,399.36,399.94,13.852,13.855,44.67,44.69,500.4,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,0.7,-0.22,2.74,1,0,0.16,111115,"PIST",7,"11:53:50 near SW vegplot; "
"1388","C03E","C",3,"E",2018-07-06 11:58:56,3,324.5,0,-0.463,0.000145,5410,0.00269,1.81,25.11,6,1.42,1,2.84,24.61,25.11,24.53,399.36,399.92,13.852,13.855,44.67,44.68,500.3,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,0.7,-0.22,2.74,1,0,0.16,111115,"PIST",7,"11:53:50 near SW vegplot; "
"1389","C03E","C",3,"E",2018-07-06 11:58:57,4,325.5,0,-0.504,0.000192,4530,0.00355,1.81,25.11,6,1.42,1,2.84,24.61,25.11,24.53,399.32,399.93,13.851,13.855,44.67,44.68,500.3,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,0.7,-0.22,2.74,1,0,0.16,111115,"PIST",7,"11:53:50 near SW vegplot; "
"1390","C03E","C",3,"E",2018-07-06 11:58:58,5,326,0,-0.527,0.00024,3850,0.00444,1.81,25.1,6,1.42,1,2.84,24.61,25.1,24.53,399.29,399.92,13.849,13.855,44.66,44.68,500.3,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,0.7,-0.22,2.74,1,0,0.16,111115,"PIST",7,"11:53:50 near SW vegplot; "
"1391","C03E","C",3,"E",2018-07-06 12:04:11,1,207,0,-0.662,2.81e-05,37500,0.000514,1.79,24.98,6,1.42,1,2.84,24.78,24.98,24.68,399.18,399.98,13.835,13.836,44.15,44.15,500.1,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,1,-0.22,2.74,1,0,0.16,111115,"PIST",8,"12:01:00 near SW vegplot; "
"1392","C03E","C",3,"E",2018-07-06 12:04:12,2,208,0,-0.677,7.81e-05,14100,0.00143,1.79,24.99,6,1.42,1,2.84,24.78,24.99,24.68,399.18,399.99,13.833,13.835,44.14,44.15,500.2,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,1,-0.22,2.74,1,0,0.16,111115,"PIST",8,"12:01:00 near SW vegplot; "
"1393","C03E","C",3,"E",2018-07-06 12:04:13,3,209,0,-0.681,8.03e-05,13800,0.00147,1.79,24.99,6,1.42,1,2.84,24.78,24.99,24.68,399.16,399.97,13.833,13.835,44.14,44.15,500.3,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,1,-0.22,2.74,1,0,0.16,111115,"PIST",8,"12:01:00 near SW vegplot; "
"1394","C03E","C",3,"E",2018-07-06 12:04:14,4,210,0,-0.642,0.000232,4760,0.00424,1.79,24.99,6,1.42,1,2.84,24.78,24.99,24.68,399.17,399.93,13.831,13.836,44.13,44.15,500.4,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,1,-0.22,2.74,1,0,0.16,111115,"PIST",8,"12:01:00 near SW vegplot; "
"1395","C03E","C",3,"E",2018-07-06 12:04:15,5,211,0,-0.607,0.000267,3980,0.00489,1.79,25,6,1.42,1,2.84,24.78,25,24.69,399.22,399.94,13.831,13.837,44.13,44.15,500.3,2000,0,100.2,-2.15,0.324,0.0352,0.00355,0.0458,0.00434,1,-0.22,2.74,1,0,0.16,111115,"PIST",8,"12:01:00 near SW vegplot; "
"1396","C03W","C",3,"W",2018-07-06 08:35:49,1,382.5,0,2.64,0.0345,266,0.679,1.96,23.38,6,1.42,1,2.84,19.93,23.38,19.8,403.28,399.8,8.427,9.234,36.13,39.59,500.4,2000,0,100.2,-99,-4.69,0.311,0.000984,0.314,0.000745,1,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"08:30:19 near NE vegplot; "
"1397","C03W","C",3,"W",2018-07-06 08:35:50,2,383.5,0,2.72,0.0345,262,0.681,1.96,23.39,6,1.42,1,2.84,19.93,23.39,19.8,403.4,399.81,8.427,9.236,36.13,39.59,500.4,2000,0,100.2,-99,-4.69,0.311,0.000984,0.314,0.000745,1,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"08:30:19 near NE vegplot; "
"1398","C03W","C",3,"W",2018-07-06 08:35:51,3,384.5,0,2.8,0.0344,258,0.68,1.96,23.41,6,1.42,1,2.84,19.94,23.41,19.8,403.47,399.79,8.428,9.236,36.13,39.59,500.4,2000,0,100.2,-99,-4.69,0.311,0.000984,0.314,0.000745,1,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"08:30:19 near NE vegplot; "
"1399","C03W","C",3,"W",2018-07-06 08:35:52,4,385.5,0,2.83,0.0345,257,0.682,1.97,23.41,6,1.42,1,2.84,19.94,23.41,19.8,403.53,399.82,8.426,9.236,36.12,39.59,500.5,2000,0,100.2,-99,-4.69,0.311,0.000984,0.314,0.000745,1,-0.22,2.74,1,0,0.16,111115,"ACPE",1,"08:30:19 near NE vegplot; "
