"","subplot_id","replicate","plot","subplot","date","species","index","index_value"
"3414","DO2W","D",2,"W",2018-07-18,"POGR","VREI3",-0.08885126
"3415","DO2W","D",2,"W",2018-07-18,"POGR","PRI",0.04114267
"3416","DO2W","D",2,"W",2018-07-18,"POGR","PSRI",-0.01390505
"3417","DO2W","D",2,"W",2018-07-18,"POGR","WBI",1.005843
"3418","DO2W","D",2,"W",2018-07-18,"POGR","ARI1",-0.004254999
"3419","DO2W","D",2,"W",2018-07-18,"POGR","ARI2",-0.3268691
"3420","DO2W","D",2,"W",2018-07-18,"POGR","CRI1",0.05914004
"3421","DO2W","D",2,"W",2018-07-18,"POGR","CRI2",0.05488504
"3422","DO2W","D",2,"W",2018-07-18,"POGR","SIPI",0.8368216
"3423","DO2W","D",2,"W",2018-07-18,"POGR","FRI",0.9548971
"3424","DO2W","D",2,"W",2018-07-18,"POGR","CNDVI",0.5533245
"3425","DO2W","D",2,"W",2018-07-18,"POGR","Ctr1",1.442922
"3426","DO2W","D",2,"W",2018-07-18,"POGR","Ctr2",0.1288132
"3427","DO2W","D",2,"W",2018-07-18,"POGR","G",2.570894
"3428","DO2W","D",2,"W",2018-07-18,"POGR","GM1",4.741504
"3429","DO2W","D",2,"W",2018-07-18,"POGR","GM2",5.056188
"3430","DO2W","D",2,"W",2018-07-18,"POGR","Lic1",0.8519872
"3431","DO2W","D",2,"W",2018-07-18,"POGR","Lic2",0.9934788
"3432","DO2W","D",2,"W",2018-07-18,"POGR","NDVI",0.8519872
"3433","DO2W","D",2,"W",2018-07-18,"POGR","NPCI",-0.06029261
"3434","DO2W","D",2,"W",2018-07-18,"POGR","NPQI",0.002370492
"3435","DO2W","D",2,"W",2018-07-18,"POGR","SRPI",1.128322
"3436","DO2W","D",2,"W",2018-07-18,"POGR","TCARI",26.78502
"3437","DO2W","D",2,"W",2018-07-18,"POGR","TVI",4445.324
"3438","DO2W","D",2,"W",2018-07-18,"POGR","ZMI",2.592783
"3439","DO2W","D",2,"W",2018-07-18,"POGR","MRESRI",5.327137
"3440","DO2W","D",2,"W",2018-07-18,"POGR","RENDVI",0.5533245
"3441","DO2W","D",2,"W",2018-07-18,"POGR","VREI1",1.544201
"3442","DO2W","D",2,"W",2018-07-18,"POGR","VREI2",-0.09090362
"3443","DO2W","D",2,"W",2018-07-18,"POGR","VREI3",-0.1018172
"3444","DO2W","D",2,"W",2018-07-18,"POGR","PRI",0.03572115
"3445","DO2W","D",2,"W",2018-07-18,"POGR","PSRI",-0.01736294
"3446","DO2W","D",2,"W",2018-07-18,"POGR","WBI",1.000733
"3447","DO2W","D",2,"W",2018-07-18,"POGR","ARI1",-0.002534115
"3448","DO2W","D",2,"W",2018-07-18,"POGR","ARI2",-0.190879
"3449","DO2W","D",2,"W",2018-07-18,"POGR","CRI1",0.06911149
"3450","DO2W","D",2,"W",2018-07-18,"POGR","CRI2",0.06657737
"3451","DO2W","D",2,"W",2018-07-18,"POGR","SIPI",0.8513175
"3452","DO2W","D",2,"W",2018-07-18,"POGR","FRI",-0.009331164
"3453","DO2W","D",2,"W",2018-07-18,"POGR","CNDVI",0.555317
"3454","DO2W","D",2,"W",2018-07-18,"POGR","Ctr1",1.299449
"3455","DO2W","D",2,"W",2018-07-18,"POGR","Ctr2",0.1173782
"3456","DO2W","D",2,"W",2018-07-18,"POGR","G",2.779134
"3457","DO2W","D",2,"W",2018-07-18,"POGR","GM1",5.053972
"3458","DO2W","D",2,"W",2018-07-18,"POGR","GM2",5.23806
"3459","DO2W","D",2,"W",2018-07-18,"POGR","Lic1",0.8711449
"3460","DO2W","D",2,"W",2018-07-18,"POGR","Lic2",1.072812
"3461","DO2W","D",2,"W",2018-07-18,"POGR","NDVI",0.8711449
"3462","DO2W","D",2,"W",2018-07-18,"POGR","NPCI",-0.1310315
"3463","DO2W","D",2,"W",2018-07-18,"POGR","NPQI",0.00446458
"3464","DO2W","D",2,"W",2018-07-18,"POGR","SRPI",1.301579
"3465","DO2W","D",2,"W",2018-07-18,"POGR","TCARI",27.04013
"3466","DO2W","D",2,"W",2018-07-18,"POGR","TVI",4420.75
"3467","DO2W","D",2,"W",2018-07-18,"POGR","ZMI",2.577083
"3468","DO2W","D",2,"W",2018-07-18,"POGR","MRESRI",4.940007
"3469","DO2W","D",2,"W",2018-07-18,"POGR","RENDVI",0.555317
"3470","DO2W","D",2,"W",2018-07-18,"POGR","VREI1",1.526831
"3471","DO2W","D",2,"W",2018-07-18,"POGR","VREI2",-0.0872435
"3472","DO2W","D",2,"W",2018-07-18,"POGR","VREI3",-0.09749421
"3473","DO2W","D",2,"W",2018-07-18,"POGR","PRI",0.05632455
"3474","DO2W","D",2,"W",2018-07-18,"POGR","PSRI",-0.01636128
"3475","DO2W","D",2,"W",2018-07-18,"POGR","WBI",0.9954949
"3476","DO2W","D",2,"W",2018-07-18,"POGR","ARI1",-0.001600334
"3477","DO2W","D",2,"W",2018-07-18,"POGR","ARI2",-0.1213187
"3478","DO2W","D",2,"W",2018-07-18,"POGR","CRI1",0.04966628
"3479","DO2W","D",2,"W",2018-07-18,"POGR","CRI2",0.04806595
"3480","DO2W","D",2,"W",2018-07-18,"POGR","SIPI",0.8092688
"3481","DO2W","D",2,"W",2018-07-18,"POGR","FRI",0.7025827
"3482","DO2W","D",2,"W",2018-07-18,"POGR","CNDVI",0.478855
"3483","DO2W","D",2,"W",2018-07-18,"POGR","Ctr1",1.504468
"3484","DO2W","D",2,"W",2018-07-18,"POGR","Ctr2",0.1615879
"3485","DO2W","D",2,"W",2018-07-18,"POGR","G",2.688516
"3486","DO2W","D",2,"W",2018-07-18,"POGR","GM1",3.892284
"3487","DO2W","D",2,"W",2018-07-18,"POGR","GM2",4.009684
"3488","DO2W","D",2,"W",2018-07-18,"POGR","Lic1",0.8311231
"3489","DO2W","D",2,"W",2018-07-18,"POGR","Lic2",0.9885894
"3490","DO2W","D",2,"W",2018-07-18,"POGR","NDVI",0.8311231
"3491","DO2W","D",2,"W",2018-07-18,"POGR","NPCI",-0.08717854
"3492","DO2W","D",2,"W",2018-07-18,"POGR","NPQI",-0.008221763
"3493","DO2W","D",2,"W",2018-07-18,"POGR","SRPI",1.191009
"3494","DO2W","D",2,"W",2018-07-18,"POGR","TCARI",34.71227
"3495","DO2W","D",2,"W",2018-07-18,"POGR","TVI",4454.213
"3496","DO2W","D",2,"W",2018-07-18,"POGR","ZMI",2.190632
"3497","DO2W","D",2,"W",2018-07-18,"POGR","MRESRI",6.371984
"3498","DO2W","D",2,"W",2018-07-18,"POGR","RENDVI",0.478855
"3499","DO2W","D",2,"W",2018-07-18,"POGR","VREI1",1.415605
"3500","DO2W","D",2,"W",2018-07-18,"POGR","VREI2",-0.06627326
"3501","DO2W","D",2,"W",2018-07-18,"POGR","VREI3",-0.07247955
"3502","DO2W","D",2,"W",2018-07-18,"POGR","PRI",0.03311944
"3503","DO2W","D",2,"W",2018-07-18,"POGR","PSRI",-0.0239514
"3504","DO2W","D",2,"W",2018-07-18,"POGR","WBI",0.9953048
"3505","DO2W","D",2,"W",NA,"QURU","ARI1",-0.000603306
"3506","DO2W","D",2,"W",NA,"QURU","ARI2",-0.04341753
"3507","DO2W","D",2,"W",NA,"QURU","CRI1",0.1040316
"3508","DO2W","D",2,"W",NA,"QURU","CRI2",0.1034283
"3509","DO2W","D",2,"W",NA,"QURU","SIPI",0.871798
"3510","DO2W","D",2,"W",NA,"QURU","FRI",0.4818956
"3511","DO2W","D",2,"W",NA,"QURU","CNDVI",0.4670212
"3512","DO2W","D",2,"W",NA,"QURU","Ctr1",2.227517
"3513","DO2W","D",2,"W",NA,"QURU","Ctr2",0.1504831
"3514","DO2W","D",2,"W",NA,"QURU","G",3.517277
"3515","DO2W","D",2,"W",NA,"QURU","GM1",3.963379
"3516","DO2W","D",2,"W",NA,"QURU","GM2",4.005538
"3517","DO2W","D",2,"W",NA,"QURU","Lic1",0.8677814
"3518","DO2W","D",2,"W",NA,"QURU","Lic2",0.6934851
"3519","DO2W","D",2,"W",NA,"QURU","NDVI",0.8677814
"3520","DO2W","D",2,"W",NA,"QURU","NPCI",0.03109437
"3521","DO2W","D",2,"W",NA,"QURU","NPQI",-0.00035512
"3522","DO2W","D",2,"W",NA,"QURU","SRPI",0.9396867
"3523","DO2W","D",2,"W",NA,"QURU","TCARI",37.68145
"3524","DO2W","D",2,"W",NA,"QURU","TVI",4396.638
"3525","DO2W","D",2,"W",NA,"QURU","ZMI",2.117979
"3526","DO2W","D",2,"W",NA,"QURU","MRESRI",3.992365
"3527","DO2W","D",2,"W",NA,"QURU","RENDVI",0.4670212
"3528","DO2W","D",2,"W",NA,"QURU","VREI1",1.390248
"3529","DO2W","D",2,"W",NA,"QURU","VREI2",-0.06418382
"3530","DO2W","D",2,"W",NA,"QURU","VREI3",-0.06959883
"3531","DO2W","D",2,"W",NA,"QURU","PRI",0.01238302
"3532","DO2W","D",2,"W",NA,"QURU","PSRI",0.000425001
"3533","DO2W","D",2,"W",NA,"QURU","WBI",1.025791
"3534","DO2W","D",2,"W",NA,"QURU","ARI1",0.002545782
"3535","DO2W","D",2,"W",NA,"QURU","ARI2",0.1826631
"3536","DO2W","D",2,"W",NA,"QURU","CRI1",0.1055465
"3537","DO2W","D",2,"W",NA,"QURU","CRI2",0.1080923
"3538","DO2W","D",2,"W",NA,"QURU","SIPI",0.87567
"3539","DO2W","D",2,"W",NA,"QURU","FRI",0.4431816
"3540","DO2W","D",2,"W",NA,"QURU","CNDVI",0.5288801
"3541","DO2W","D",2,"W",NA,"QURU","Ctr1",1.879908
"3542","DO2W","D",2,"W",NA,"QURU","Ctr2",0.1225479
"3543","DO2W","D",2,"W",NA,"QURU","G",2.944979
"3544","DO2W","D",2,"W",NA,"QURU","GM1",5.021499
"3545","DO2W","D",2,"W",NA,"QURU","GM2",4.845311
"3546","DO2W","D",2,"W",NA,"QURU","Lic1",0.8761934
"3547","DO2W","D",2,"W",NA,"QURU","Lic2",0.7773617
"3548","DO2W","D",2,"W",NA,"QURU","NDVI",0.8761934
"3549","DO2W","D",2,"W",NA,"QURU","NPCI",-0.01165829
"3550","DO2W","D",2,"W",NA,"QURU","NPQI",0.007598684
"3551","DO2W","D",2,"W",NA,"QURU","SRPI",1.023592
"3552","DO2W","D",2,"W",NA,"QURU","TCARI",28.1057
"3553","DO2W","D",2,"W",NA,"QURU","TVI",4243.367
"3554","DO2W","D",2,"W",NA,"QURU","ZMI",2.423866
"3555","DO2W","D",2,"W",NA,"QURU","MRESRI",3.729856
"3556","DO2W","D",2,"W",NA,"QURU","RENDVI",0.5288801
"3557","DO2W","D",2,"W",NA,"QURU","VREI1",1.493254
"3558","DO2W","D",2,"W",NA,"QURU","VREI2",-0.08375911
"3559","DO2W","D",2,"W",NA,"QURU","VREI3",-0.0927032
"3560","DO2W","D",2,"W",NA,"QURU","PRI",0.04706264
"3561","DO2W","D",2,"W",NA,"QURU","PSRI",0.000463982
"3562","DO2W","D",2,"W",NA,"QURU","WBI",1.02345
"3563","DO2W","D",2,"W",2018-07-17,"QURU","ARI1",0.000677991
"3564","DO2W","D",2,"W",2018-07-17,"QURU","ARI2",0.04842556
"3565","DO2W","D",2,"W",2018-07-17,"QURU","CRI1",0.1167547
"3566","DO2W","D",2,"W",2018-07-17,"QURU","CRI2",0.1174327
"3567","DO2W","D",2,"W",2018-07-17,"QURU","SIPI",0.8470418
"3568","DO2W","D",2,"W",2018-07-17,"QURU","FRI",-2.104127
"3569","DO2W","D",2,"W",2018-07-17,"QURU","CNDVI",0.4597507
"3570","DO2W","D",2,"W",2018-07-17,"QURU","Ctr1",1.289639
"3571","DO2W","D",2,"W",2018-07-17,"QURU","Ctr2",0.1438477
"3572","DO2W","D",2,"W",2018-07-17,"QURU","G",3.771211
"3573","DO2W","D",2,"W",2018-07-17,"QURU","GM1",4.043391
"3574","DO2W","D",2,"W",2018-07-17,"QURU","GM2",3.996559
"3575","DO2W","D",2,"W",2018-07-17,"QURU","Lic1",0.8791533
"3576","DO2W","D",2,"W",2018-07-17,"QURU","Lic2",1.145146
"3577","DO2W","D",2,"W",2018-07-17,"QURU","NDVI",0.8791533
"3578","DO2W","D",2,"W",2018-07-17,"QURU","NPCI",-0.2382346
"3579","DO2W","D",2,"W",2018-07-17,"QURU","NPQI",0.08892483
"3580","DO2W","D",2,"W",2018-07-17,"QURU","SRPI",1.62548
"3581","DO2W","D",2,"W",2018-07-17,"QURU","TCARI",37.73259
"3582","DO2W","D",2,"W",2018-07-17,"QURU","TVI",4372.421
"3583","DO2W","D",2,"W",2018-07-17,"QURU","ZMI",2.082761
"3584","DO2W","D",2,"W",2018-07-17,"QURU","MRESRI",5.614581
"3585","DO2W","D",2,"W",2018-07-17,"QURU","RENDVI",0.4597507
"3586","DO2W","D",2,"W",2018-07-17,"QURU","VREI1",1.377514
"3587","DO2W","D",2,"W",2018-07-17,"QURU","VREI2",-0.06427415
"3588","DO2W","D",2,"W",2018-07-17,"QURU","VREI3",-0.06963218
"3589","DO2W","D",2,"W",2018-07-17,"QURU","PRI",-0.01570207
"3590","DO2W","D",2,"W",2018-07-17,"QURU","PSRI",-0.0059008
"3591","DO2W","D",2,"W",2018-07-17,"QURU","WBI",0.9395218
"3592","DO2W","D",2,"W",2018-07-17,"QURU","ARI1",-0.001122711
"3593","DO2W","D",2,"W",2018-07-17,"QURU","ARI2",-0.07795449
"3594","DO2W","D",2,"W",2018-07-17,"QURU","CRI1",0.1371661
"3595","DO2W","D",2,"W",2018-07-17,"QURU","CRI2",0.1360434
"3596","DO2W","D",2,"W",2018-07-17,"QURU","SIPI",0.8922628
"3597","DO2W","D",2,"W",2018-07-17,"QURU","FRI",-0.6637826
"3598","DO2W","D",2,"W",2018-07-17,"QURU","CNDVI",0.5555738
"3599","DO2W","D",2,"W",2018-07-17,"QURU","Ctr1",1.91261
"3600","DO2W","D",2,"W",2018-07-17,"QURU","Ctr2",0.1062679
"3601","DO2W","D",2,"W",2018-07-17,"QURU","G",3.128622
"3602","DO2W","D",2,"W",2018-07-17,"QURU","GM1",5.329401
"3603","DO2W","D",2,"W",2018-07-17,"QURU","GM2",5.40473
"3604","DO2W","D",2,"W",2018-07-17,"QURU","Lic1",0.8890231
"3605","DO2W","D",2,"W",2018-07-17,"QURU","Lic2",0.7845114
"3606","DO2W","D",2,"W",2018-07-17,"QURU","NDVI",0.8890231
"3607","DO2W","D",2,"W",2018-07-17,"QURU","NPCI",0.02181752
"3608","DO2W","D",2,"W",2018-07-17,"QURU","NPQI",-0.01312815
"3609","DO2W","D",2,"W",2018-07-17,"QURU","SRPI",0.9572966
"3610","DO2W","D",2,"W",2018-07-17,"QURU","TCARI",25.67513
"3611","DO2W","D",2,"W",2018-07-17,"QURU","TVI",4132.735
"3612","DO2W","D",2,"W",2018-07-17,"QURU","ZMI",2.555771
"3613","DO2W","D",2,"W",2018-07-17,"QURU","MRESRI",3.12991
"3614","DO2W","D",2,"W",2018-07-17,"QURU","RENDVI",0.5555738
"3615","DO2W","D",2,"W",2018-07-17,"QURU","VREI1",1.516782
"3616","DO2W","D",2,"W",2018-07-17,"QURU","VREI2",-0.08983273
"3617","DO2W","D",2,"W",2018-07-17,"QURU","VREI3",-0.09986451
"3618","DO2W","D",2,"W",2018-07-17,"QURU","PRI",0.05052001
"3619","DO2W","D",2,"W",2018-07-17,"QURU","PSRI",0.000151824
"3620","DO2W","D",2,"W",2018-07-17,"QURU","WBI",1.028171
"3621","DO2W","D",2,"W",2018-07-17,"QURU","ARI1",0.002716599
"3622","DO2W","D",2,"W",2018-07-17,"QURU","ARI2",0.1987639
"3623","DO2W","D",2,"W",2018-07-17,"QURU","CRI1",0.1082833
"3624","DO2W","D",2,"W",2018-07-17,"QURU","CRI2",0.1109999
"3625","DO2W","D",2,"W",2018-07-17,"QURU","SIPI",0.879748
"3626","DO2W","D",2,"W",2018-07-17,"QURU","FRI",2.064988
"3627","DO2W","D",2,"W",2018-07-17,"QURU","CNDVI",0.4324405
"3628","DO2W","D",2,"W",2018-07-17,"QURU","Ctr1",3.359522
"3629","DO2W","D",2,"W",2018-07-17,"QURU","Ctr2",0.1657864
"3630","DO2W","D",2,"W",2018-07-17,"QURU","G",3.601599
"3631","DO2W","D",2,"W",2018-07-17,"QURU","GM1",3.827177
"3632","DO2W","D",2,"W",2018-07-17,"QURU","GM2",3.633154
"3633","DO2W","D",2,"W",2018-07-17,"QURU","Lic1",0.8648952
"3634","DO2W","D",2,"W",2018-07-17,"QURU","Lic2",0.5465074
"3635","DO2W","D",2,"W",2018-07-17,"QURU","NDVI",0.8648952
"3636","DO2W","D",2,"W",2018-07-17,"QURU","NPCI",0.1720268
"3637","DO2W","D",2,"W",2018-07-17,"QURU","NPQI",-0.03040616
"3638","DO2W","D",2,"W",2018-07-17,"QURU","SRPI",0.7064456
"3639","DO2W","D",2,"W",2018-07-17,"QURU","TCARI",40.97025
"3640","DO2W","D",2,"W",2018-07-17,"QURU","TVI",4506.143
"3641","DO2W","D",2,"W",2018-07-17,"QURU","ZMI",1.969614
"3642","DO2W","D",2,"W",2018-07-17,"QURU","MRESRI",3.634417
"3643","DO2W","D",2,"W",2018-07-17,"QURU","RENDVI",0.4324405
"3644","DO2W","D",2,"W",2018-07-17,"QURU","VREI1",1.33667
"3645","DO2W","D",2,"W",2018-07-17,"QURU","VREI2",-0.05423981
"3646","DO2W","D",2,"W",2018-07-17,"QURU","VREI3",-0.05833577
"3647","DO2W","D",2,"W",2018-07-17,"QURU","PRI",-0.01775756
"3648","DO2W","D",2,"W",2018-07-17,"QURU","PSRI",0.004184764
"3649","DO2W","D",2,"W",2018-07-17,"QURU","WBI",1.041218
"3650","DO2W","D",2,"W",2018-07-17,"QURU","ARI1",0
"3651","DO2W","D",2,"W",2018-07-17,"QURU","ARI2",0
"3652","DO2W","D",2,"W",2018-07-17,"QURU","CRI1",0
"3653","DO2W","D",2,"W",2018-07-17,"QURU","CRI2",0
"3654","DO2W","D",2,"W",2018-07-17,"QURU","SIPI",0
"3655","DO2W","D",2,"W",2018-07-17,"QURU","FRI",0
"3656","DO2W","D",2,"W",2018-07-17,"QURU","CNDVI",0
"3657","DO2W","D",2,"W",2018-07-17,"QURU","Ctr1",0
"3658","DO2W","D",2,"W",2018-07-17,"QURU","Ctr2",0
"3659","DO2W","D",2,"W",2018-07-17,"QURU","G",0
"3660","DO2W","D",2,"W",2018-07-17,"QURU","GM1",0
"3661","DO2W","D",2,"W",2018-07-17,"QURU","GM2",0
"3662","DO2W","D",2,"W",2018-07-17,"QURU","Lic1",0
"3663","DO2W","D",2,"W",2018-07-17,"QURU","Lic2",0
"3664","DO2W","D",2,"W",2018-07-17,"QURU","NDVI",0
"3665","DO2W","D",2,"W",2018-07-17,"QURU","NPCI",0
"3666","DO2W","D",2,"W",2018-07-17,"QURU","NPQI",0
"3667","DO2W","D",2,"W",2018-07-17,"QURU","SRPI",0
"3668","DO2W","D",2,"W",2018-07-17,"QURU","TCARI",0
"3669","DO2W","D",2,"W",2018-07-17,"QURU","TVI",0
"3670","DO2W","D",2,"W",2018-07-17,"QURU","ZMI",0
"3671","DO2W","D",2,"W",2018-07-17,"QURU","MRESRI",0
"3672","DO2W","D",2,"W",2018-07-17,"QURU","RENDVI",0
"3673","DO2W","D",2,"W",2018-07-17,"QURU","VREI1",0
"3674","DO2W","D",2,"W",2018-07-17,"QURU","VREI2",0
"3675","DO2W","D",2,"W",2018-07-17,"QURU","VREI3",0
"3676","DO2W","D",2,"W",2018-07-17,"QURU","PRI",0
"3677","DO2W","D",2,"W",2018-07-17,"QURU","PSRI",0
"3678","DO2W","D",2,"W",2018-07-17,"QURU","WBI",0
"3679","DO2W","D",2,"W",2018-07-17,"QURU","ARI1",-0.001759802
"3680","DO2W","D",2,"W",2018-07-17,"QURU","ARI2",-0.1311497
"3681","DO2W","D",2,"W",2018-07-17,"QURU","CRI1",0.1088474
"3682","DO2W","D",2,"W",2018-07-17,"QURU","CRI2",0.1070876
"3683","DO2W","D",2,"W",2018-07-17,"QURU","SIPI",0.8776599
"3684","DO2W","D",2,"W",2018-07-17,"QURU","FRI",-0.05389372
"3685","DO2W","D",2,"W",2018-07-17,"QURU","CNDVI",0.5540495
"3686","DO2W","D",2,"W",2018-07-17,"QURU","Ctr1",1.725077
"3687","DO2W","D",2,"W",2018-07-17,"QURU","Ctr2",0.1098192
"3688","DO2W","D",2,"W",2018-07-17,"QURU","G",2.776736
"3689","DO2W","D",2,"W",2018-07-17,"QURU","GM1",5.274615
"3690","DO2W","D",2,"W",2018-07-17,"QURU","GM2",5.400872
"3691","DO2W","D",2,"W",2018-07-17,"QURU","Lic1",0.8751977
"3692","DO2W","D",2,"W",2018-07-17,"QURU","Lic2",0.8073909
"3693","DO2W","D",2,"W",2018-07-17,"QURU","NDVI",0.8751977
"3694","DO2W","D",2,"W",2018-07-17,"QURU","NPCI",0.009924369
"3695","DO2W","D",2,"W",2018-07-17,"QURU","NPQI",0.005352776
"3696","DO2W","D",2,"W",2018-07-17,"QURU","SRPI",0.9803463
"3697","DO2W","D",2,"W",2018-07-17,"QURU","TCARI",25.86619
"3698","DO2W","D",2,"W",2018-07-17,"QURU","TVI",4365.113
"3699","DO2W","D",2,"W",2018-07-17,"QURU","ZMI",2.548352
"3700","DO2W","D",2,"W",2018-07-17,"QURU","MRESRI",3.735654
"3701","DO2W","D",2,"W",2018-07-17,"QURU","RENDVI",0.5540495
"3702","DO2W","D",2,"W",2018-07-17,"QURU","VREI1",1.525581
"3703","DO2W","D",2,"W",2018-07-17,"QURU","VREI2",-0.09349415
"3704","DO2W","D",2,"W",2018-07-17,"QURU","VREI3",-0.1040386
"3705","DO2W","D",2,"W",2018-07-17,"QURU","PRI",0.05286584
"3706","DO2W","D",2,"W",2018-07-17,"QURU","PSRI",0.004900019
"3707","DO2W","D",2,"W",2018-07-17,"QURU","WBI",1.021964
"3708","DO2W","D",2,"W",2018-07-17,"QURU","ARI1",0.00063576
"3709","DO2W","D",2,"W",2018-07-17,"QURU","ARI2",0.04879411
"3710","DO2W","D",2,"W",2018-07-17,"QURU","CRI1",0.09292907
"3711","DO2W","D",2,"W",2018-07-17,"QURU","CRI2",0.09356483
"3712","DO2W","D",2,"W",2018-07-17,"QURU","SIPI",0.868819
"3713","DO2W","D",2,"W",2018-07-17,"QURU","FRI",0.6977074
"3714","DO2W","D",2,"W",2018-07-17,"QURU","CNDVI",0.4331479
"3715","DO2W","D",2,"W",2018-07-17,"QURU","Ctr1",2.387101
"3716","DO2W","D",2,"W",2018-07-17,"QURU","Ctr2",0.1635439
"3717","DO2W","D",2,"W",2018-07-17,"QURU","G",3.844986
"3718","DO2W","D",2,"W",2018-07-17,"QURU","GM1",3.678784
"3719","DO2W","D",2,"W",2018-07-17,"QURU","GM2",3.63117
"3720","DO2W","D",2,"W",2018-07-17,"QURU","Lic1",0.8681913
"3721","DO2W","D",2,"W",2018-07-17,"QURU","Lic2",0.7060192
"3722","DO2W","D",2,"W",2018-07-17,"QURU","NDVI",0.8681913
"3723","DO2W","D",2,"W",2018-07-17,"QURU","NPCI",0.03044142
"3724","DO2W","D",2,"W",2018-07-17,"QURU","NPQI",-0.01152902
"3725","DO2W","D",2,"W",2018-07-17,"QURU","SRPI",0.9409158
"3726","DO2W","D",2,"W",2018-07-17,"QURU","TCARI",45.29815
"3727","DO2W","D",2,"W",2018-07-17,"QURU","TVI",4776.054
"3728","DO2W","D",2,"W",2018-07-17,"QURU","ZMI",1.971373
"3729","DO2W","D",2,"W",2018-07-17,"QURU","MRESRI",4.362554
"3730","DO2W","D",2,"W",2018-07-17,"QURU","RENDVI",0.4331479
"3731","DO2W","D",2,"W",2018-07-17,"QURU","VREI1",1.343314
"3732","DO2W","D",2,"W",2018-07-17,"QURU","VREI2",-0.05467444
"3733","DO2W","D",2,"W",2018-07-17,"QURU","VREI3",-0.05886079
"3734","DO2W","D",2,"W",2018-07-17,"QURU","PRI",0.02225463
"3735","DO2W","D",2,"W",2018-07-17,"QURU","PSRI",-0.000821787
"3736","DO2W","D",2,"W",2018-07-17,"QURU","WBI",1.02713
"3737","DO2W","D",2,"W",2018-07-17,"QURU","ARI1",0.000647696
"3738","DO2W","D",2,"W",2018-07-17,"QURU","ARI2",0.04846158
"3739","DO2W","D",2,"W",2018-07-17,"QURU","CRI1",0.1138651
"3740","DO2W","D",2,"W",2018-07-17,"QURU","CRI2",0.1145128
"3741","DO2W","D",2,"W",2018-07-17,"QURU","SIPI",0.8844512
"3742","DO2W","D",2,"W",2018-07-17,"QURU","FRI",0.1099469
"3743","DO2W","D",2,"W",2018-07-17,"QURU","CNDVI",0.5254536
"3744","DO2W","D",2,"W",2018-07-17,"QURU","Ctr1",1.977865
"3745","DO2W","D",2,"W",2018-07-17,"QURU","Ctr2",0.1162526
"3746","DO2W","D",2,"W",2018-07-17,"QURU","G",3.150419
"3747","DO2W","D",2,"W",2018-07-17,"QURU","GM1",4.962571
"3748","DO2W","D",2,"W",2018-07-17,"QURU","GM2",4.915886
"3749","DO2W","D",2,"W",2018-07-17,"QURU","Lic1",0.8819134
"3750","DO2W","D",2,"W",2018-07-17,"QURU","Lic2",0.7826087
"3751","DO2W","D",2,"W",2018-07-17,"QURU","NDVI",0.8819134
"3752","DO2W","D",2,"W",2018-07-17,"QURU","NPCI",0.05381821
"3753","DO2W","D",2,"W",2018-07-17,"QURU","NPQI",0.02264069
"3754","DO2W","D",2,"W",2018-07-17,"QURU","SRPI",0.8978605
"3755","DO2W","D",2,"W",2018-07-17,"QURU","TCARI",30.1479
"3756","DO2W","D",2,"W",2018-07-17,"QURU","TVI",4453.285
"3757","DO2W","D",2,"W",2018-07-17,"QURU","ZMI",2.378517
"3758","DO2W","D",2,"W",2018-07-17,"QURU","MRESRI",3.395331
"3759","DO2W","D",2,"W",2018-07-17,"QURU","RENDVI",0.5254536
"3760","DO2W","D",2,"W",2018-07-17,"QURU","VREI1",1.473211
"3761","DO2W","D",2,"W",2018-07-17,"QURU","VREI2",-0.08136012
"3762","DO2W","D",2,"W",2018-07-17,"QURU","VREI3",-0.08960253
"3763","DO2W","D",2,"W",2018-07-17,"QURU","PRI",0.05491296
"3764","DO2W","D",2,"W",2018-07-17,"QURU","PSRI",0.001735516
"3765","DO2W","D",2,"W",2018-07-17,"QURU","WBI",1.028621
"3766","DO2W","D",2,"W",2018-07-17,"QURU","ARI1",0.001616264
"3767","DO2W","D",2,"W",2018-07-17,"QURU","ARI2",0.1211876
"3768","DO2W","D",2,"W",2018-07-17,"QURU","CRI1",0.09952502
"3769","DO2W","D",2,"W",2018-07-17,"QURU","CRI2",0.1011413
"3770","DO2W","D",2,"W",2018-07-17,"QURU","SIPI",0.8719629
"3771","DO2W","D",2,"W",2018-07-17,"QURU","FRI",1.03042
"3772","DO2W","D",2,"W",2018-07-17,"QURU","CNDVI",0.5031457
"3773","DO2W","D",2,"W",2018-07-17,"QURU","Ctr1",2.051835
"3774","DO2W","D",2,"W",2018-07-17,"QURU","Ctr2",0.1304958
"3775","DO2W","D",2,"W",2018-07-17,"QURU","G",3.028975
"3776","DO2W","D",2,"W",2018-07-17,"QURU","GM1",4.625254
"3777","DO2W","D",2,"W",2018-07-17,"QURU","GM2",4.508106
"3778","DO2W","D",2,"W",2018-07-17,"QURU","Lic1",0.8678005
"3779","DO2W","D",2,"W",2018-07-17,"QURU","Lic2",0.7535335
"3780","DO2W","D",2,"W",2018-07-17,"QURU","NDVI",0.8678005
"3781","DO2W","D",2,"W",2018-07-17,"QURU","NPCI",0.07441183
"3782","DO2W","D",2,"W",2018-07-17,"QURU","NPQI",-0.001591077
"3783","DO2W","D",2,"W",2018-07-17,"QURU","SRPI",0.8614836
